audio_path,pronunciation_score,speaking_rate,avg_pause,abnormal_phones
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us fruits vegetables and grains to eat (27).wav,19.776601791381836,5.5,0.05399999999999998,1
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us food vegetables and grains to.wav,20.36552619934082,3.418803418803419,0.11285714285714289,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't have time to go with you I am playing cricket (127).wav,22.960418701171875,4.411764705882352,0.0954545454545455,2
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us fruits vegetables and grains to (53).wav,22.404556274414062,4.787234042553192,0.07750000000000001,3
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't have time to go with you I am playing cricket (145).wav,20.895898818969727,5.633802816901409,0.07545454545454548,2
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (36).wav,24.135875701904297,4.3478260869565215,0.06428571428571425,2
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in few and in the future I want to make my family (1).wav,18.539817810058594,5.46448087431694,0.07157894736842096,2
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/mum and dad arrived at the bus station early but weighted until the bus (6).wav,18.94883918762207,2.857142857142857,0.1575,3
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/and over here when the girl woke up .wav,18.11308479309082,4.958677685950414,0.10999999999999996,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and the nature I want to make my family.wav,21.245882034301758,4.0476190476190474,0.14250000000000002,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/the little boy said shhhhh .wav,19.276718139648438,3.7593984962406015,0.14250000000000002,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/born and died at the bus station I need but waited until the bus.wav,20.688764572143555,4.518072289156627,0.08714285714285716,2
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (205).wav,22.818666458129883,7.291666666666667,0.03307692307692307,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (4).wav,22.4427547454834,6.944444444444444,0.0535714285714286,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (2).wav,21.39617919921875,4.132231404958678,0.10857142857142851,1
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us fruits vegetables and grains to (24).wav,23.176776885986328,3.734439834024896,0.10499999999999998,3
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/and they was looking everywhere .wav,20.410017013549805,4.2105263157894735,0.08714285714285712,2
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't have time to go with you I am playing cricket (81).wav,17.882043838500977,6.4171122994652405,0.055454545454545486,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us fruits vegetables and grains to eat (5).wav,22.2167911529541,4.864864864864865,0.0625,3
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us fruits vegetables and grains to (20).wav,20.08515739440918,4.424778761061948,0.06555555555555553,3
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I went to make my family proud (1).wav,23.829051971435547,4.234527687296417,0.08499999999999998,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter when it snows is slowly takes a short walk in the open air each (6).wav,18.4285945892334,6.390977443609022,0.056250000000000036,3
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/the boy looked out the window the dog climbed out of the window .wav,22.416236877441406,6.19047619047619,0.07250000000000001,2
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/darkseid bones Mike likes bikes Elsa wants a book Adam place.wav,21.969860076904297,5.7251908396946565,0.07500000000000002,2
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/Battery set has starring as our mother it's always straight lines like (1).wav,18.66399383544922,4.0476190476190474,0.11124999999999996,4
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/and then he's like no .wav,20.37764549255371,10.638297872340425,0.03999999999999998,2
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (81).wav,21.809186935424805,3.910614525139665,0.12153846153846158,2
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/latest rivers fruits vegetables and grains to (1).wav,20.655378341674805,4.854368932038835,0.08111111111111108,2
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/mum and dad arrived at the bus station early but waited until the bus came (1).wav,18.05630874633789,4.966887417218543,0.05285714285714288,2
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter when it snows is slowly takes a short walk in the open air (5).wav,19.113441467285156,5.263157894736842,0.07500000000000002,2
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (52).wav,18.235065460205078,7.772020725388601,0.039999999999999994,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't have to time to go with you I am playing cricket (2).wav,20.232044219970703,5.01930501930502,0.09166666666666672,4
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't have time to go with you I am playing cricket (128).wav,20.566669464111328,5.405405405405405,0.08909090909090911,4
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us clothes vegetables and grains.wav,17.266693115234375,5.181347150259067,0.06222222222222221,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (232).wav,20.536666870117188,4.213483146067416,0.0985714285714286,1
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/and get the dog and he was angry.wav,20.428138732910156,4.761904761904762,0.09166666666666666,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/major give us a fruits vegetables and grains to eat.wav,19.988107681274414,4.891304347826087,0.058749999999999955,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives a float vegetables and friends.wav,17.326946258544922,5.194805194805195,0.048571428571428585,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter when it's not his slowly takes a short walk in the open air (3).wav,17.811647415161133,7.82608695652174,0.03882352941176472,2
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/mum and dad arrived at the at the bus station early but waiting waiting until the bus.wav,20.674274444580078,3.2646048109965635,0.12833333333333335,1
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (31).wav,18.218881607055664,5.882352941176471,0.05428571428571426,5
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and eat in the future I want to make my family.wav,21.898733139038086,3.9893617021276597,0.15071428571428566,2
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/dog cheat codes like me make likes bikes Elsa want a book Adam play basketball.wav,19.791311264038086,2.4154589371980677,0.24000000000000002,3
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/mum and dad arrived at the bus station early but waiting until the bus (3).wav,21.282743453979492,3.8277511961722492,0.1220000000000001,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter when its nose is slowly takes a short walk in the open age.wav,17.809057235717773,3.8167938931297707,0.09642857142857138,2
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't have time to go with your playing cricket (2).wav,18.657957077026367,5.633802816901409,0.0690909090909091,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I do not have time to go with you I am playing cricket (26).wav,18.895957946777344,7.035175879396985,0.05615384615384614,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/mum and dad allowed at the bus station early but waited until the bus.wav,17.723526000976562,4.705882352941177,0.0833333333333333,1
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/mum and dad ever get the bus station early but weighted entry the bus game.wav,20.45616912841797,4.846938775510204,0.0877777777777777,1
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/Dog eat bones Mike Like Birds Elsa wants a book Adam place basket.wav,20.56882095336914,3.2467532467532467,0.14857142857142863,5
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family Pro (27).wav,19.125736236572266,6.185567010309279,0.0427272727272727,3
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family proud (26).wav,17.664133071899414,4.545454545454546,0.08214285714285714,1
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us fruits vegetables and grains (55).wav,17.22159194946289,7.2368421052631575,0.04399999999999996,1
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/and the kid jumped out of the window after him .wav,17.077068328857422,3.7542662116040955,0.18799999999999994,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't have time to go with you I am playing cricket (219).wav,21.683740615844727,6.358381502890174,0.05500000000000001,3
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (179).wav,22.089750289916992,7.009345794392523,0.0457142857142857,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter when it's not his slowly takes a short walk in the open at each day.wav,18.293224334716797,4.838709677419355,0.09999999999999998,3
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and end in the future I want to make my family (1).wav,17.922168731689453,5.944055944055944,0.08187500000000004,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I went to make my family.wav,23.87449073791504,4.38871473354232,0.09923076923076923,1
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/natural resources vegetables and grains.wav,19.503643035888672,6.8965517241379315,0.04555555555555553,2
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter when its loss is slowly takes a short walk in the open air.wav,19.18842315673828,5.369127516778524,0.07466666666666665,2
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (110).wav,19.80582618713379,3.722084367245657,0.14142857142857143,4
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family Pro (54).wav,19.53656578063965,5.434782608695652,0.07857142857142861,2
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter when it snows is slowly take a short walk in the open air each (1).wav,17.540464401245117,6.101694915254237,0.06529411764705877,3
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us fruits vegetables and grains (50).wav,16.457244873046875,7.042253521126761,0.041111111111111126,3
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us fruits vegetables and grains (52).wav,17.252660751342773,4.624277456647399,0.06142857142857139,3
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives fruits vegetables and grain.wav,20.32734489440918,5.05050505050505,0.09444444444444439,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/natural gas carrying as our mother it always wait like (1).wav,18.150487899780273,4.615384615384615,0.0842857142857143,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/on and the dog have a the thing on .wav,19.76101303100586,5.982905982905983,0.10666666666666669,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (166).wav,19.319887161254883,4.819277108433735,0.07666666666666663,5
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/does it wants my clients bikes Elsa wants book Adam place basketball.wav,18.24580955505371,3.1963470319634704,0.19461538461538466,3
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us fruits vegetables and grains to (23).wav,18.416950225830078,4.166666666666667,0.06142857142857142,7
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us fruits vegetables and grains (15).wav,22.747894287109375,1.7421602787456445,0.12,2
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us fruits vegetables and grains to (70).wav,17.668581008911133,5.434782608695652,0.07222222222222224,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/natural gas carrying dash our mother its always wait like share (1).wav,18.538040161132812,4.797047970479705,0.07833333333333338,1
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/the boy climbed the tree to have a look .wav,18.156627655029297,7.03125,0.05124999999999998,3
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives fruit vegetables and grains to.wav,21.276517868041992,2.6717557251908395,0.1466666666666667,3
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/mum and dad arrived at the bus station Delhi but weighted until the.wav,20.759037017822266,3.466666666666667,0.11833333333333333,3
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter when it was he slowly takes a short walk in the open at each.wav,20.450143814086914,5.633802816901409,0.06866666666666665,3
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (156).wav,19.64331817626953,4.081632653061225,0.1186666666666666,1
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter when its nose he slowly takes a short walk in the open air each day.wav,19.54598617553711,3.8876889848812097,0.12294117647058822,4
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't have time to go with you I am playing cricket (46).wav,18.037139892578125,6.03448275862069,0.06923076923076922,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (19).wav,22.165618896484375,7.109004739336493,0.04642857142857139,3
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and and in the future I want to make my.wav,18.745893478393555,3.579418344519016,0.16066666666666668,3
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family proud (35).wav,17.351673126220703,5.035971223021583,0.07615384615384622,2
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (30).wav,18.97011947631836,3.579418344519016,0.16666666666666669,2
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't have time to go with you I am playing cricket (159).wav,18.580432891845703,6.666666666666666,0.05615384615384617,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter when it is not his slowly takes a short walk in the open air each day.wav,22.412677764892578,5.956112852664577,0.06555555555555556,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/the girl because shout frog and the dog woof .wav,18.338598251342773,3.134796238244514,0.22888888888888895,4
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter when it snows his slowly takes a short walk in the open air each day (1).wav,18.973304748535156,5.152224824355972,0.08952380952380949,4
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us fruits vegetables and grains (25).wav,18.10080337524414,5.339805825242719,0.07999999999999999,7
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (56).wav,23.96278190612793,7.352941176470588,0.03785714285714285,5
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/at the bus station the bus.wav,21.472429275512695,3.6082474226804124,0.10692307692307683,5
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family proud (6).wav,23.203521728515625,6.198347107438017,0.05642857142857139,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't have time to go with you I am playing cricket (213).wav,20.74441146850586,4.587155963302752,0.08444444444444447,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us fruits vegetables and grains to (86).wav,21.13762855529785,3.947368421052632,0.07374999999999995,2
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (220).wav,21.464265823364258,2.9465930018416207,0.18333333333333338,4
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I do not have time to go with you I am playing cricket (18).wav,20.847261428833008,5.429864253393665,0.08272727272727272,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/but one frog didn't came up .wav,25.703170776367188,6.666666666666667,0.08714285714285716,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives fruits vegetables and grains to eat.wav,19.381139755249023,3.846153846153846,0.10000000000000002,3
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/the_dog_is_in_front_of_the_horse.wav,18.373287200927734,7.4766355140186915,0.048571428571428585,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and and in the future I want to make my family proud (1).wav,20.965282440185547,4.878048780487805,0.10600000000000002,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us fruits vegetables and grains to (78).wav,19.727771759033203,3.333333333333333,0.12249999999999997,4
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/dog eats bone Michael book Adam place basket.wav,19.0534725189209,3.5164835164835164,0.14799999999999996,4
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/class 8 bones like like bikes Elsa wants a book Adam place.wav,17.3250789642334,3.761755485893417,0.14272727272727279,4
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/and he's going like what's up on top of it .wav,24.20616340637207,9.0,0.04375000000000001,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't have to time go with you I am playing cricket (3).wav,19.260923385620117,6.875,0.07000000000000002,1
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/mum and dad arrived at the bus station early but waiting until the bus game.wav,19.482999801635742,3.747072599531616,0.10999999999999996,4
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter when it snows his slowly takes a short walk in the open air (2).wav,20.737730026245117,6.185567010309278,0.06999999999999997,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter when it's not his slowly takes a short walk in the open a reached.wav,17.422021865844727,6.484641638225256,0.06055555555555557,4
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (99).wav,21.816835403442383,5.859375,0.05642857142857142,2
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/when they get dressed they look for the frog .wav,19.767120361328125,3.930131004366812,0.11124999999999995,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't have time to go with you I am playing cricket (125).wav,21.593862533569336,5.418719211822661,0.055000000000000014,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and future and in the future I want to make my family proud.wav,20.551345825195312,4.556354916067146,0.10333333333333337,1
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I do not have time to go with you I am playing (14).wav,17.650997161865234,5.668016194331983,0.06615384615384615,3
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (147).wav,20.662723541259766,5.857740585774058,0.03923076923076925,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives fruits vegetables and grains (4).wav,18.25186538696289,4.4692737430167595,0.06285714285714286,3
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/dog eats burns my life by health wants a book Adam place basket.wav,17.90990447998047,5.384615384615384,0.08,5
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter when it's knows it he always takes a short walk in the open air reached.wav,19.95192527770996,5.666666666666667,0.06625000000000004,5
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/Michael Jackson book Adam place.wav,18.92348861694336,5.5762081784386615,0.06785714285714282,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't have time to go with you I am playing cricket (144).wav,20.606698989868164,7.0588235294117645,0.0654545454545454,3
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/the deer was looking .wav,22.6450252532959,3.3898305084745766,0.20666666666666664,2
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/mum and dad arrived at the bus station early but waited until the bus (10).wav,16.780967712402344,5.044510385756676,0.05937500000000002,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family Pro (19).wav,21.345956802368164,6.726457399103139,0.06285714285714283,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I wish to know about all my grandfather well is 93 years old with long beard.wav,17.7288761138916,4.787234042553192,0.07058823529411766,7
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/mum and dad every at the bus station early but weighted and play the bus.wav,20.95587921142578,2.7491408934707904,0.1620000000000001,2
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in the winter when it snows he slowly takes a short walk in the open a rich day.wav,18.190166473388672,6.122448979591836,0.06411764705882352,3
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family Pro (44).wav,17.75075912475586,7.377049180327869,0.051176470588235316,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/Dog eat bones might like bikes Elsa want a book Adam place basket.wav,21.13241958618164,3.9215686274509802,0.09545454545454544,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us fruits vegetable and grains to.wav,20.70391273498535,3.375527426160337,0.10999999999999997,3
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't have time to go with you I am playing cricket (172).wav,20.449277877807617,4.109589041095891,0.11181818181818177,3
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I don't have time to go with you I am playing (106).wav,18.630441665649414,7.333333333333333,0.05,2
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (183).wav,21.767578125,6.532663316582915,0.045000000000000005,3
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us fruits vegetables and grains to (67).wav,19.560504913330078,3.928571428571429,0.08900000000000005,3
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/darkseid bones Mike lights bikes Elsa want a book Adam place basket.wav,20.044923782348633,3.7037037037037033,0.12199999999999996,5
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/the_fish_is_in_the_pond.wav,21.637401580810547,5.825242718446602,0.041999999999999996,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I went to make my family (2).wav,24.14090347290039,3.6281179138321993,0.14866666666666675,2
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (245).wav,22.384817123413086,5.211726384364821,0.0846666666666667,1
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/Avenger is very attractive and full of my favourite green colour.wav,18.333778381347656,3.96600566572238,0.10538461538461542,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/and the dog looked into the hive .wav,20.215782165527344,4.968944099378882,0.11857142857142859,2
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/nature gives us fruits vegetables and grains to (73).wav,20.601499557495117,4.651162790697675,0.09222222222222223,2
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/they saw two frogs.wav,19.830392837524414,2.9850746268656714,0.14333333333333337,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (92).wav,23.48285675048828,6.072874493927125,0.06,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family (168).wav,23.71441078186035,7.772020725388601,0.04142857142857143,4
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/in in the winter when it's not his slowly takes a short walk in the open air each.wav,19.54784393310547,3.930131004366812,0.13529411764705881,2
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/I love my family and in the future I want to make my family Pro (34).wav,20.853952407836914,4.216867469879518,0.08923076923076922,4
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/agent gives its fruits vegetables and grains to.wav,19.72332191467285,4.784688995215311,0.08333333333333334,0
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/mum and dad arrived at the bus station early but weighted until our.wav,21.43270492553711,4.0,0.08416666666666665,5
/home/bhagya-peramuna/PycharmProjects/Bhagya-Reserch/v3/datasets/processed_audio/and then they fell to the water.wav,21.543325424194336,1.5113350125944585,0.5299999999999999,0
